X轴,Y轴,Z轴
8.816050637,5.102616501,0.952222691
4.440065418,8.543757828,-1.599513085
9.045795688,9.365760816,-0.628283843
6.25217069,9.552653888,-1.022844654
7.233359989,1.468048752,0.916083987
3.9011983,2.105987597,-1.198641123
8.856055111,4.43930467,0.268853643
9.165804352,3.622523192,-0.630476313
8.213840982,6.956361694,1.717791586
1.517552045,4.068893205,0.398587125
4.373286975,1.269641563,-0.646430557
6.169771481,6.020778653,0.852597628
6.217168655,8.152536056,-0.360107595
6.828254298,9.919923693,-0.361422388
8.38279852,8.123397414,0.597236234
4.702512484,6.617694775,-0.05537976
5.850937125,3.786619938,-1.217996631
1.016575198,7.231082939,1.433702505
6.505201905,1.067223661,0.702754953
3.22124599,1.859038613,-0.3638366
2.329940199,4.935658836,0.946845044
4.919827722,0.487094391,-0.094865039
1.539477604,1.189557598,1.371580157
4.851108743,7.784102859,-0.920571915
9.907434734,4.911751995,-0.266089085
6.567344481,7.38667809,0.730831011
7.614067961,3.05128093,-0.024566176
9.854337761,8.975787094,-1.317356218
3.064103935,8.94059113,-0.807642568
7.743021931,2.660444578,0.107386105
8.502244102,1.418288111,0.949051839
4.806450285,1.310487938,-0.738200933
0.685220538,0.25683494,1.600042597
6.441441888,7.777241575,0.234261574
8.345036944,1.773166984,0.680843539
4.937876843,7.204852734,-0.370192439
6.91294518,0.072875357,1.586296478
1.372518658,8.193944078,0.646955613
9.400562461,9.799636977,-0.906346118
6.309761263,6.60165703,0.976287882
3.688470048,0.915893029,0.089059964
0.703172338,7.092061367,1.336952832
7.413678666,4.589831074,0.782371251
5.598507476,3.98314543,-1.298729243
7.288010084,7.730992114,0.966747708
5.772910754,1.793218089,-0.709009215
3.109083543,0.837511611,0.701817104
3.645224203,1.101106103,-0.029999278
3.487333186,9.040401844,-1.265926039
9.013402932,0.566285939,1.243769409
1.722557991,6.916423532,1.794621776
9.397671448,1.332099417,0.263539878
9.684019292,7.763406807,-0.165896273
9.063352701,2.059502803,-0.115876405
0.121113978,5.401576411,0.756728381
8.971169055,4.393344874,0.124553275
6.637367717,2.881689591,-0.619591256
9.786919138,7.25546721,0.209138407
4.980357546,9.953937492,-1.827542406
3.59212416,9.517814482,-1.43111929
9.609992689,6.017796594,0.780833027
0.687010525,5.556660808,1.381716324
6.17065143,9.672395544,-1.081795599
4.25855175,9.324976967,-1.893795427
1.934689265,3.700946762,0.086920331
3.058661438,0.567169248,0.926261352
6.22623997,2.519664539,-0.869671207
6.521365343,4.759939654,0.28346719
2.701935735,4.839358171,0.552257353
6.758824812,9.813412723,-0.467520185
9.585759069,0.786738814,0.545871456
3.661901102,9.839942342,-1.412197823
5.780049389,6.495379297,0.495395999
0.301718551,6.754342565,1.188205149
9.982876439,8.381465383,-1.032934869
4.264336362,6.140835881,0.088592979
6.965039749,8.773790903,-0.165252152
6.399205663,8.39213717,-0.39679286
5.906153581,0.837313852,0.301298328
9.495137247,9.03790632,-0.996395147
4.924225929,2.895409877,-1.947496091
6.523350229,4.616467994,0.142088857
1.239515332,1.559919348,0.956503235
6.445704084,0.804963205,0.854942061
2.576300049,8.305403986,0.099417077
2.058033591,7.143852135,1.535561678
5.277876786,0.461835808,0.050908663
5.603068119,6.814352929,0.233332069
2.146477818,4.390259054,0.522233842
3.017182237,8.46240758,-0.447486852
3.586925922,5.901240641,0.497182896
2.405767857,1.209679868,1.024517691
8.028646758,6.822067631,1.843067571
7.458270776,8.032680243,0.74497373
6.316256649,2.716842227,-0.878076295
2.666446039,5.89402341,1.382696197
4.80831682,8.008502854,-1.149309493
5.689724485,3.518204526,-1.489149452
2.946149931,9.948797129,-0.671614283
7.762494958,2.815251543,0.048596366
0.36344425,1.351728022,0.572815889
0.414964241,1.673913419,0.30022276
9.070787943,1.592506354,0.324934859
7.350450338,6.691508799,1.793671906
0.117581054,7.108531839,0.795612689
4.246478109,3.513910899,-1.824899267
9.160981101,8.264577362,-0.138407675
2.820100861,3.720461743,-0.521099609
5.769368696,2.574554271,-1.335000074
5.718985827,4.495559045,-0.749874409
1.164418087,3.719758123,0.081091864
4.358148464,3.570739183,-1.847231413
5.78880192,6.689271704,0.444184833
6.815502929,8.290144793,0.085066692
7.670464936,4.789463149,1.0602059
6.919938508,0.484359915,1.479561235
4.211742517,4.011201477,-1.522397933
3.838030344,2.189144371,-1.221178877
4.767555124,6.673461788,-0.073674825
3.326781615,5.337304038,0.400896119
0.674426743,9.524202996,-0.370611733
9.589171499,5.815265979,0.72885459
4.197355073,2.591873847,-1.722947486
9.879284149,9.98813887,-1.284483748
3.880692695,6.040470711,0.297066082
0.650680901,8.845021379,-0.230867704
6.690926426,7.890781519,0.359745066
6.805948377,7.542076314,0.806148664
3.483645577,4.155295234,-0.864143411
5.475165161,9.973184166,-1.576277145
0.372247257,4.9453169,0.594537055
5.698633749,5.270853807,-0.021940567
3.985892848,4.887107178,-0.573675814
6.558849155,2.749963478,-0.652102658
1.526810491,8.55555477,0.353612688
5.182354427,3.561371129,-1.804763183
4.444650535,1.777522658,-1.169628699
4.954401905,6.506370785,0.004339804
1.241859009,8.986062633,0.041088055
7.077708593,4.651818994,0.652996731
5.249001473,2.488419263,-1.653604697
3.316567503,5.137866614,0.238672507
9.502767449,8.329754116,-0.535935725
3.160096052,2.854323161,-0.977523439
8.389649733,1.280390418,1.146268974
7.897844501,7.099939074,1.683629257
3.94451591,9.629614391,-1.698483944
1.456290751,3.408079033,0.028749258
2.325161871,3.796596292,-0.06433953
9.082302379,7.887483435,0.3023244
3.669057261,7.868457754,-0.517819779
6.913556701,5.823553688,1.485660792
8.065344962,4.520250418,0.786787268
2.685589636,8.593028485,-0.23322067
7.44308079,1.856860628,0.634582705
1.716094105,9.331847765,-0.006222261
3.356275081,4.841419719,-0.084364158
5.901520782,8.145655092,-0.660021145
5.658432904,4.156327684,-1.112741463
9.544275177,0.204671789,0.859914721
6.602010014,0.580969707,1.149381547
8.622897567,1.644273758,0.645253573
0.591607281,5.214417912,1.038900964
1.620190575,3.977466785,0.328250917
4.335441802,3.490756219,-1.869451856
6.236044901,4.998431634,0.235034944
9.160348388,7.160939656,0.900239058
3.212448568,0.072348485,0.92658735
4.255879737,6.257848404,0.102082288
0.186324685,7.779783563,0.259378461
0.361515197,1.213872968,0.703085048
1.516650491,7.857721923,0.994794192
9.820125493,7.211823943,0.213795788
0.677599649,8.360190669,0.142059563
2.755514979,3.225582406,-0.619917229
8.47089446,2.637738985,-0.060060171
4.826388788,5.175039825,-0.547187216
4.394339361,9.581022236,-1.937665811
6.60800568,7.146759387,0.968863274
5.333064116,7.554204332,-0.518178545
2.527930749,3.434143611,-0.381646221
2.494703523,1.157844504,1.004021735
0.998818169,9.336994843,-0.155317684
9.26763655,5.709046815,0.996155991
1.277384455,6.0060486,1.919105452
6.995950171,5.70020053,1.488751242
1.588634078,7.778653029,1.075098296
1.930784572,8.358362987,0.452635041
9.253233989,6.23089869,1.169337228
6.659371556,1.637061402,0.301159495
6.550393911,4.946927852,0.496434641
5.576045492,6.405885853,0.342819675
4.524354699,5.676274901,-0.16095955
1.877670241,4.642334299,0.88328516
8.11282998,8.424883424,0.426294358
0.324040052,0.733425617,1.061284538
2.222348404,4.130156446,0.245253543
5.799771818,9.041070333,-1.392087247
5.621558976,6.98482541,0.149383746
9.086650192,0.007025591,1.331696775
4.620216046,3.467038578,-1.943263326
5.072588871,8.099401367,-1.178789891
3.028627641,5.691598273,0.942781575
3.388409757,1.259480894,0.06199234
7.585422286,2.534958797,0.142582439
5.599390656,3.514304998,-1.563082199
1.112038914,2.234745156,0.280371842
0.706158866,0.70084098,1.413216143
3.046265689,9.814476783,-0.829840868
0.417034201,0.106374627,1.399398178
4.551207843,7.290135791,-0.452597746
5.714436496,5.636707813,0.259632378
9.474632175,0.041079072,0.949322808
1.948205336,6.893773195,1.748933663
8.523708415,8.732595897,0.014136087
3.365104699,9.816981538,-1.145724707
6.408565541,5.786209688,1.004080503
2.770430576,7.297629301,0.890790791
7.231882813,5.416116144,1.459721074
4.538676735,1.056859032,-0.493340225
0.052253117,4.64332345,-0.016781294
8.693421173,0.585396201,1.501373303
1.648411326,0.485585226,1.881391428
5.851622595,2.563406915,-1.255746276
7.441660032,1.040032401,1.422385254
1.638350712,6.051697556,1.971045214
0.817449685,5.562506687,1.480761659
6.956708489,2.299897153,-0.042455651
8.942822731,3.848415687,-0.296916329
1.924047666,0.155174197,1.926237496
5.177574333,5.760853516,-0.027080233
8.380931175,1.944533457,0.499248035
8.199880788,9.406549296,-0.059062881
7.798484373,8.363278642,0.510896829
5.800179293,7.192257804,0.150034348
7.176297036,3.879170774,0.038927107
7.696207009,3.315147406,0.002602242
3.941656911,4.877072314,-0.553460901
8.747520277,1.046611242,1.127165985
3.627889706,2.38256534,-1.192861209
8.597170159,7.014155883,1.480841628
0.015046523,7.856754712,0.012272881
8.954994333,2.804116026,-0.490899811
1.888833964,1.991548279,0.541403947
7.689993006,9.443828024,-0.013234582
3.290776553,8.207227352,-0.494576081
0.103222952,5.298467021,0.65613758
9.65471932,3.089385494,-1.226557942
4.426393182,6.223807993,0.038856484
9.893715629,6.653649464,0.480220511
6.087515331,7.153553403,0.450121387
6.764853237,7.491773738,0.817597714
3.866525484,1.588564213,-0.680852116
4.299246403,4.477679072,-1.148424493
9.417260216,6.935343908,0.802293263
4.282471155,4.332321256,-1.279983365
4.869506354,2.070806543,-1.46711694
5.512692874,9.070810703,-1.634493637
0.512148286,5.220100319,0.976229577
8.781187965,5.004993234,0.88851787
1.998797544,0.005490631,1.909782094
6.294126082,3.635128598,-0.869722683
4.350053817,6.740765566,-0.037947542
9.948151991,7.325265935,0.004619468
1.935332659,2.506327156,0.129374986
6.543904539,9.405147918,-0.742031793
1.678707698,2.944869657,0.013470862
1.464885665,5.808973067,1.884049425
1.552407481,8.546531174,0.361329496
5.838067228,6.376770244,0.565059668
3.508078568,7.140334467,0.296258374
5.607772695,5.845467267,0.280501891
9.902404868,4.43961408,-0.72907773
1.942878589,4.574462392,0.794082656
9.424138448,9.171849227,-0.967544174
7.944487305,8.423458021,0.456716012
5.050303151,7.969572579,-1.058781922
5.428674957,3.181601764,-1.753449251
3.387693349,6.700607628,0.670512978
9.001005003,7.035454311,1.141342935
0.492464001,6.708686298,1.383630576
6.293606351,2.10937784,-0.502497972
6.523694043,1.229426327,0.572975102
4.101792356,6.162323343,0.173398994
3.395305278,9.41231209,-1.250921756
4.017677352,0.79706499,-0.069429186
3.143047101,2.21026087,-0.598220315
1.743085862,8.508720607,0.37624262
9.972413992,3.343243858,-1.500407627
5.916761525,4.312203354,-0.74786823
9.565369181,0.780478121,0.570448678
9.985970354,1.754232909,-0.714605651
8.110050686,5.322414803,1.540281705
0.67087184,5.773174048,1.494408129
1.408041636,2.464617475,0.20731352
6.662716893,6.691917207,1.288110991
5.566004787,1.130842595,-0.23136475
9.09385482,3.888737158,-0.408716079
9.351854641,9.894181813,-0.818979412
9.860581205,2.105082169,-0.931365246
4.558567948,0.750939409,-0.257144645
5.749095099,9.762457408,-1.452584164
7.982295984,7.740949078,1.104571021
9.745938781,8.249244647,-0.700719176
5.301233306,8.045597393,-1.022028427
4.859847269,5.430798066,-0.330959933
7.685549988,2.833616476,0.032899889
9.013139891,3.039567751,-0.594688872
5.330795136,0.226646554,0.159621927
4.049520479,0.102200192,0.206551847
8.451259521,3.413351248,-0.136430758
8.274426571,3.849341018,0.153079778
9.278143808,0.395064467,1.069080995
1.5311454,1.358393135,1.210023696
9.645824855,8.60223319,-0.899609566
8.784394123,9.211312667,-0.379799397
3.000096855,6.056354533,1.115408138
1.199758949,1.755484436,0.748311756
7.396071339,8.729653283,0.129004407
9.330901708,9.881105235,-0.803938521
1.692016872,7.27284966,1.541632221
7.501127384,4.233806767,0.47786903
3.083792024,9.198481145,-0.916735509
6.63036776,3.288840839,-0.648928837
6.190923409,3.895691528,-0.821019839
5.084009683,3.937980901,-1.631033123
4.215783913,9.947629075,-1.745604111
7.065661207,5.774432876,1.578390275
2.800430002,4.561553305,0.18431859
6.581929429,2.057515468,-0.173408363
7.605917918,9.485181155,-0.028786632
8.170795701,8.84426883,0.114049261
8.859384606,0.901564641,1.15613158
9.909483782,6.765805337,0.419833918
1.197945044,6.319695292,1.930626074
1.02444392,8.084352697,0.626086597
0.228797368,7.255074104,0.790546879
2.383711368,8.84271574,-0.147946546
8.561506654,7.59200388,1.018964157
7.137610268,3.45202313,-0.198008721
5.487343015,1.846948375,-0.987108713
1.724554137,1.783009055,0.777579033
8.232058901,4.272861612,0.503864296
5.395652995,5.378217444,-0.157805338
6.919337123,4.407028799,0.293467701
0.381963008,9.149789718,-0.589685661
2.134708958,6.316077244,1.844629404
7.343374283,0.990621133,1.420618323
5.834203653,6.879176578,0.393544133
9.344472392,0.41156949,0.996713362
1.432613108,6.446370317,1.977182728
3.090199491,2.516915172,-0.75978124
5.317093527,2.504713362,-1.626625627
4.537005031,2.570381964,-1.825906649
3.157677435,6.657011585,0.914852795
3.218821702,6.902648027,0.737038217
2.781675593,9.665553585,-0.618956705
2.246027943,0.713842034,1.536414111
7.657909003,5.799632753,1.866188099
8.762889265,2.474870202,-0.171244951
8.43107452,0.703089506,1.600900507
6.948056317,3.451459687,-0.335416501
6.755506674,1.37690783,0.647630698
7.025545483,2.097425075,0.173407213
7.297203225,9.032955,-0.075252478
9.235576969,0.717642225,0.941432524
4.328059171,9.101568039,-1.875270717
2.482650531,1.519578263,0.663476468
4.087374191,2.788164901,-1.749146294
0.43519949,0.820846808,1.103193127
3.475437409,6.118237357,0.658748977
4.862018751,3.015834202,-1.980929159
6.466427374,1.070544115,0.661865173
5.740583443,2.775043559,-1.449935583
7.888349544,1.210580025,1.351886142
0.049364546,8.84453252,-0.786983618
1.517477764,9.793015119,0.065615535
2.611424952,4.431223124,0.228202115
9.195771788,6.2971219,1.226912642
3.326491972,6.786908434,0.691943953
8.199718544,7.828913683,0.965891303
7.66314339,1.34494325,1.205783435
9.889576412,6.986097925,0.314719942
9.295407037,9.923443326,-0.74921129
0.892382129,1.124129325,1.210530817
9.879555724,0.36615679,0.494447545
7.084640217,0.806481949,1.410411217
8.248863133,6.95144777,1.707941627
8.57170116,6.412202447,1.744996309
8.075515037,9.589112227,-0.010965817
8.867128125,2.763649633,-0.400232102
7.328437658,9.148827474,-0.097115496
6.297470383,5.171683643,0.457600567
6.678550047,5.237029019,0.886046306
1.937752084,7.637570968,1.148149272
7.741305445,4.282479734,0.576870443
3.645659201,1.608837652,-0.521022446
3.551943514,9.879832358,-1.297168206
1.491153231,9.329594079,0.001356731
1.765646849,0.86454426,1.630063532
3.791790416,0.838158284,0.063489285
0.958539819,1.474982508,0.914020539
1.168494231,2.708683356,0.012412972
6.0364213,0.060107091,0.753926836
5.163734477,8.882702267,-1.756500688
5.172327193,0.648788203,-0.099263349
4.325490829,9.758686852,-1.870852366
7.313774362,8.359468298,0.373368798
1.017506842,3.171224558,-0.148760466
9.167216004,3.883903902,-0.482184451
8.333537786,8.524545968,0.26577157
3.638665578,1.705523367,-0.611174567
5.119233402,2.501958291,-1.720688159
2.857498077,1.614140583,0.236957751
9.253966368,1.529346345,0.2114203
4.085073314,5.593733686,-0.038011094
0.395132928,2.739351965,-0.53525524
2.110251955,3.085155392,-0.140419405
2.561709791,0.637994417,1.351217821
5.405426405,3.762808714,-1.582480308
8.831534777,4.303081056,0.16107847
5.431321552,4.08140956,-1.34244502
4.031669391,2.136674756,-1.313277566
6.241866862,0.440777115,0.863113696
9.347818375,4.992928584,0.353757837
2.741509577,7.333517217,0.886777974
7.086363625,9.513717063,-0.276480705
3.296938902,2.665039811,-1.043303663
8.021159301,8.176361358,0.669233744
6.838494702,1.895568997,0.208112881
5.73787223,2.657915814,-1.403976829
4.830474388,9.721964493,-1.94920016
4.490650378,5.947921316,-0.031193076
9.467822066,0.302521759,0.911557407
0.486294503,8.225852756,0.103993887
1.441522859,1.683393332,0.879296578
2.695473161,8.471718446,-0.147723638
1.678590178,4.306888446,0.599717113
4.185619307,6.767081104,0.020753595
4.869608582,4.363099498,-1.329896715
0.065997949,5.499417919,0.774209021
6.609693442,4.344063538,-0.039316083
7.482302182,2.282067988,0.278921092
1.512482487,5.997468977,1.957760235
8.148407155,8.975792766,0.056080964
3.154277666,1.270527225,0.283092607
0.897658927,0.713235577,1.538118382
5.260035779,9.660895192,-1.826005744
6.828341888,3.773149014,-0.288557627
8.415019204,8.186837911,0.51995965
6.572392038,9.207899945,-0.691382011
4.462460557,9.377688657,-1.967821631
4.076293552,8.995126968,-1.713532615
9.668132561,0.295675251,0.715645868
6.427186505,1.902100857,-0.181772855
3.322095321,0.809737039,0.510164772
7.346235563,2.519139868,0.061391752
5.725270579,9.240300172,-1.512450463
2.235868576,9.79545496,-0.145210118
2.646723089,2.849446369,-0.482711066
4.262195288,3.89503178,-1.629703141
2.625752898,9.768919909,-0.448099788
7.374915223,3.118696059,-0.112312236
1.938315315,3.034280753,-0.061025954
9.214969126,0.471385742,1.099212779
1.919482656,9.124191538,-0.015340668
0.810263058,0.056316518,1.722883171
6.315775527,9.733662951,-0.92008867
6.539231912,4.428965592,-0.026386058
4.993233695,2.211150903,-1.558301462
6.434274464,1.602250683,0.119065801
7.537721625,9.864145909,0.045384554
7.046193525,3.737894433,-0.13631935
5.496149877,1.635150678,-0.772573495
3.784008312,9.501052061,-1.596223827
5.50131182,7.172048487,-0.074315061
6.171553514,8.731651847,-0.880652447
0.601107623,6.965363201,1.341757719
2.382214414,2.748292473,-0.235178698
9.611806298,2.150826847,-0.733989346
7.968014082,0.069480861,1.991092519
2.505534048,3.549530609,-0.323911387
2.356227705,4.729045378,0.723738922
6.181088909,6.290418509,0.89805472
5.637539463,2.294415981,-1.26381603
8.687957278,6.593118254,1.624290705
0.916908951,8.126768956,0.524308465
0.922449005,6.464568513,1.780678006
5.938946761,1.259063436,-0.030771526
4.746410643,5.112978937,-0.609459658
8.303346056,0.179563782,1.88464507
2.800052014,1.650660334,0.255160006
5.167033826,4.909438967,-0.702639787
0.137121576,3.780409216,-0.666109661
9.415509059,6.76047113,0.897513774
4.946234051,0.516821764,-0.103388614
3.969279715,4.034230376,-1.363728592
7.732691515,7.182317879,1.614942581
9.342445034,1.516036522,0.136972381
7.527997757,8.502789816,0.343098918
4.338165497,8.231854689,-1.299736171
2.268649999,8.155026133,0.469705234
9.33590574,2.891630138,-0.880166417
9.262094402,1.157888994,0.563240928
7.474515457,7.151938889,1.574641229
3.633088321,2.892912527,-1.441183157
7.223525507,2.98495742,-0.179999063
5.245793417,1.418098282,-0.708975684
7.754424317,6.93635949,1.789207082
1.843353583,4.547000778,0.798450397
2.027474877,3.814202629,0.115323864
7.881458734,4.032156383,0.37064866
3.796529691,2.571189053,-1.450792421
1.091965919,5.587979996,1.655456617
1.737843459,2.548868362,0.156658135
0.986760098,8.565715966,0.181095851
7.981022328,4.631442797,0.911083364
7.767530093,8.14812839,0.706342033
6.866799483,6.961995213,1.329363965
1.380075293,3.179930245,-0.017397398
7.191838157,0.76358848,1.511035384
9.753118091,8.810315417,-1.139555695
0.351060969,2.826428578,-0.606851273
3.496068452,8.624118401,-1.04333222
2.374846392,3.018753131,-0.298669044
9.850988936,6.071217965,0.564195186
0.037144661,8.590840013,-0.63482848
4.851385148,4.087024974,-1.575748005
4.351606527,5.254611644,-0.419579781
9.135794006,2.985864282,-0.702920364
0.516669981,5.706298205,1.332152071
9.272726924,9.343521757,-0.845234708
5.380915934,9.947880254,-1.651009095
3.353886385,2.968888903,-1.195826428
1.014913913,5.538829817,1.584959836
3.413438626,3.824026516,-1.044550098
0.308896184,7.97236259,0.185902599
3.306225074,4.256427901,-0.604215144
2.810799789,9.17279627,-0.643627231
3.766944377,9.887061328,-1.480418937
9.572801179,0.917456452,0.460358589
8.402048909,7.832893581,0.87461963
0.170289744,6.957332621,0.950707418
4.975548312,8.231051459,-1.333770685
3.453112809,2.263685506,-0.945268768
8.147140854,9.942645211,0.088458783
3.416403882,7.137730359,0.385196479
6.21128077,9.887740989,-0.966575727
0.488233603,8.771827924,-0.325228411
6.920709774,0.067284601,1.592945244
4.72119597,1.870075815,-1.294793018
5.076181381,0.34275447,0.007278378
7.567873696,1.30398055,1.223010787
2.214744881,5.123953857,1.199775473
5.846212126,5.326844113,0.153314404
5.870418902,3.469943693,-1.347720319
8.803592145,5.187697105,1.039612301
1.760802824,1.742563956,0.811078776
3.137344125,2.340992531,-0.692027566
6.753230576,9.575986512,-0.535663107
0.936404646,0.367629535,1.738614311
0.919174521,6.626578415,1.73671894
2.452729316,5.914256385,1.568374254
4.385223051,2.034218748,-1.393969074
1.42987701,0.417873199,1.904041393
4.186798944,8.803008659,-1.677877214
2.899391233,4.84641769,0.373468167
2.364901597,9.862611374,-0.204749173
6.552419315,4.358565794,-0.080493572
7.128500701,9.412519048,-0.251744449
8.874107707,9.012300109,-0.392871795
5.268870878,1.094925005,-0.391005497
8.381550371,4.249566607,0.417558273
4.443201801,4.882283569,-0.794908927
1.202350716,3.046894055,-0.062631127
4.151648423,7.186591974,-0.227923672
2.690402187,9.656976045,-0.537125751
4.390438793,5.312381058,-0.383984215
6.04374125,2.173940721,-0.80439744
0.917461951,7.777915828,0.870053932
1.738759026,0.460209768,1.881886748
3.044534695,9.410705552,-0.90299534
8.4755806,7.796628488,0.87027007
7.258892472,9.59611015,-0.15725999
5.187239195,3.109736952,-1.888853864
9.665889911,2.234444962,-0.854777717
7.977663804,4.213830551,0.514201162
4.297815313,1.88151424,-1.221030381
8.72189976,9.627734896,-0.333058457
0.838392566,3.570520571,-0.165842891
9.2903453,0.256484054,1.101315997
0.881362812,8.792905192,-0.03531628
7.454281739,5.416201764,1.568306995
0.49608967,1.072293579,0.954101285
2.401199437,7.597386994,0.928366399
8.376484721,7.825194632,0.895355754
2.754855297,5.46972128,1.064154099
2.165665405,0.924553398,1.430413073
0.956999392,1.94695825,0.450113514
6.64803874,1.186690718,0.731542445
4.919065281,0.101452506,0.016139738
5.895329515,9.123644187,-1.333205167
0.513752517,8.865581912,-0.356233095
2.477042053,6.881747448,1.442852068
2.466681844,8.587618379,-0.044747546
1.082553806,0.211549688,1.860865303
4.574612853,5.182040858,-0.537947991
0.602006353,9.12190432,-0.388186076
3.529318991,3.498729103,-1.314986243
0.102309831,7.978415453,-0.02198151
3.422319678,2.804121433,-1.220649252
2.793722969,1.991041188,-0.06708815
2.639166161,9.632771981,-0.49689354
7.224580081,9.819076592,-0.114886294
0.058084668,7.30705074,0.578120295
4.69201018,2.124553639,-1.525679092
1.007651756,3.065954671,-0.151560239
9.966559132,0.540186333,0.341949964
5.047779959,0.471516037,-0.053401024
7.524557838,2.856118707,-0.01329939
3.609537291,2.124589287,-0.976969886
8.525243024,2.004815761,0.362516784
2.173946151,4.103829898,0.251867179
2.060473887,9.042455662,-0.045316183
4.401326044,8.688315594,-1.69285809
3.210495896,0.174235661,0.916010595
8.869774521,9.621737426,-0.453719884
2.510122169,9.188926175,-0.381983343
0.849619033,3.473032262,-0.194545949
9.680170318,4.048634288,-0.86870376
9.81304779,4.420407037,-0.666438443
9.450960249,0.198108742,0.954261263
0.742056107,8.564097377,0.023883314
6.005868602,5.073045436,0.079112671
1.274868835,1.756912605,0.771488423
6.887374632,8.107986968,0.316812325
2.00227509,8.361913193,0.42197732
7.282654851,3.97066015,0.16562067
2.799684634,2.859294553,-0.625132529
1.515882293,8.092193957,0.762526794
4.689814898,0.548216973,-0.146290084
5.610020013,0.080281188,0.373315297
0.335854442,8.540588041,-0.304340234
1.945931839,1.06506405,1.41490616
3.669330179,0.006530416,0.496398707
1.896621858,1.709257865,0.809367264
3.70918215,4.496314573,-0.751998053
8.360650201,6.548487818,1.839379218
0.457902422,0.159136803,1.42943203
7.026091635,1.611414093,0.635824694
0.919881078,0.705075628,1.557092109
5.454121078,7.611362522,-0.497053668
4.241937464,8.007726097,-1.044503205
4.808672062,7.472673753,-0.623233629
3.608952791,9.985334218,-1.297490596
6.150912367,7.346129424,0.354414083
2.529196691,8.310554868,0.133954716
4.155170741,5.818388094,0.045183018
0.895324106,2.63909903,-0.095972553
2.543946932,2.32991708,-0.125586028
0.292788678,5.917896227,1.222643878
2.781458427,8.903701018,-0.514883713
5.163631795,2.419315074,-1.650207805
8.059327593,5.494668179,1.683888404
6.997853367,1.063338541,1.141323703
3.971103858,4.26451062,-1.170655539
0.20444919,8.613365455,-0.485446833
6.490954752,8.934419947,-0.67588648
9.105190754,7.296252391,0.843435615
3.757520044,6.075750909,0.400846778
8.79716501,0.310845201,1.539289674
9.829191918,5.957262439,0.553875584
2.898651478,9.354242058,-0.756954904
1.742174007,4.584555919,0.857865567
2.369455612,5.737521314,1.552450729
2.870687422,5.838394299,1.170304371
1.680132805,2.299447429,0.328164855
4.417130904,4.133628061,-1.503714149
5.83599647,3.685172755,-1.288295045
8.793632368,1.093158496,1.049752698
1.395052883,2.430339133,0.227052634
0.987409103,0.812698319,1.522143143
3.114008731,6.6138782,0.973398014
9.003033346,7.524278377,0.733115103
8.753356022,9.76229805,-0.321478879
8.180075953,7.500784917,1.293199692
2.805889963,1.960518682,-0.050498887
7.852326383,9.534258169,0.005985604
7.680369112,8.332369433,0.5246186
7.422242012,3.830273271,0.136153998
0.585812944,3.54389976,-0.367283153
7.187486865,2.684065233,-0.111153909
9.933140367,8.462184917,-1.058141252
1.049799707,5.868853035,1.782708886
1.742061894,9.344802294,-0.011433784
9.26037403,0.348454342,1.103565922
8.259254186,5.05716255,1.256978553
1.796321904,9.795543938,0.04262663
1.844059324,0.638375017,1.765960554
8.967508775,0.749679132,1.173407049
9.765961003,1.795450438,-0.557371355
7.668868372,5.377361746,1.599953112
2.13211647,0.176879414,1.83095071
2.55279651,3.802171603,-0.234276849
3.86424372,0.919168393,-0.054893864
2.978110954,1.93449147,-0.19297563
1.996179809,1.659336586,0.822455927
2.42500419,1.820652623,0.409551307
4.525970403,2.175674544,-1.551336224
2.516443635,2.565570585,-0.253417913
7.056655038,5.091489937,1.068707409
3.808644521,3.167302751,-1.618341995
2.223100466,7.185620251,1.414388023
1.556066077,9.887360929,0.104988706
8.277154965,5.785645257,1.790549654
1.313084421,1.484858483,1.052807775
8.728458003,9.430674139,-0.358583938
4.435871721,4.702389391,-0.972011505
3.719639615,9.545622187,-1.539096467
0.505254205,0.450676141,1.384182697
9.411174598,9.318862837,-0.980793292
4.018741028,2.71775815,-1.680437504
8.297780292,7.348400449,1.387443138
5.223279609,6.883123954,-0.046939121
9.108140894,3.999361467,-0.342754158
1.300164159,2.562841309,0.126455794
1.057773876,1.223568436,1.211557481
3.37824373,3.543158055,-1.154898632
2.0296053,7.998002031,0.753057579
9.397942604,1.598504094,-0.000872086
6.756274783,7.32565838,0.959724521
1.461349732,0.028488301,1.993610933
7.983605952,9.606595592,0.008093867
6.536072684,7.645524933,0.457150798
3.703044569,7.839508235,-0.517942886
7.956998969,3.489872556,0.054737265
9.072981678,4.773368113,0.40552598
4.35314432,8.99687146,-1.845999119
5.786216003,2.000419561,-0.89329196
0.104009615,0.815536625,0.789299966
5.372215806,8.510096167,-1.400141138
1.704986252,1.870243337,0.696018164
6.955636846,1.098917878,1.077465939
1.663037967,5.99515747,1.954554712
0.689857258,8.731648284,-0.132822999
9.474964989,0.318916261,0.899409806
7.473440602,7.442677694,1.328268679
7.936491753,4.72015171,1.004360622
7.359433727,7.805355555,0.928790297
0.652469753,0.050140327,1.605893926
6.03649113,3.579575076,-1.149808747
6.06661281,0.005131395,0.785103378
0.115909554,9.649402371,-0.859227648
9.25790857,9.285965664,-0.824284989
1.157188364,5.286522112,1.458783806
9.119947245,2.517308549,-0.51125008
4.46524819,8.490769038,-1.564231395
